,sj_div,bsns_de,account_id,account_nm,label_kor,label_eng,ifrs_ref,data_tp
317,IS1,20180701,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,파생상품평가이익(금융수익),Gains on valuation of derivative financial instruments financial income,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
318,IS1,20180701,ifrs_FinanceCosts,FinanceCosts,금융원가,Finance costs,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 82",(X)
319,IS1,20180701,dart_InterestExpenseFinanceExpense,InterestExpenseFinanceExpense,이자비용,Interest expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
320,IS1,20180701,dart_LossesFromFinancialGuaranteeFinanceExpense,LossesFromFinancialGuaranteeFinanceExpense,금융보증비용(손실),Losses from financial guarantee finance expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
321,IS1,20180701,dart_FinancialCommissions,FinancialCommissions,금융지급수수료,Financial commissions,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
322,IS1,20180701,dart_OtherFinancialExpenses,OtherFinancialExpenses,기타금융비용,Other financial expenses,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
323,IS1,20180701,dart_LossesOnDisposalsOfHeldForTradingFinancialAssetsFinancialExpense,LossesOnDisposalsOfHeldForTradingFinancialAssetsFinancialExpense,단기매매금융자산처분손실(금융원가),Losses on disposals of held for trading financial assets financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
324,IS1,20180701,dart_LossesOnValuationOfHeldForTradingFinancialAssetsFinancialExpense,LossesOnValuationOfHeldForTradingFinancialAssetsFinancialExpense,단기매매금융자산평가손실(금융원가),Losses on valuation of held for trading financial assets financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
325,IS1,20180701,dart_LossesOnDisposalsOfShortTermInvestmentAssetsFinancialExpense,LossesOnDisposalsOfShortTermInvestmentAssetsFinancialExpense,단기투자자산처분손실(금융원가),Losses on disposals of short-term investment assets financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
326,IS1,20180701,dart_LossesOnValuationOfShortTermInvestmentAssetsFinancialExpense,LossesOnValuationOfShortTermInvestmentAssetsFinancialExpense,단기투자자산평가손실(금융원가),Losses on valuation of short-term investment assets financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
327,IS1,20180701,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,당기손익인식금융자산처분손실(금융원가),Losses on disposals of fair value financial asset financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
328,IS1,20180701,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,LossesOnValuationOfFairValueFinancialAssetFinancialExpense,당기손익인식금융자산평가손실(금융원가),Losses on valuation of fair value financial asset financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
329,IS1,20180701,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,매도가능금융자산손상차손(금융원가),Impairment losses on available for sale financial assets financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
330,IS1,20180701,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,매도가능금융자산처분손실(금융원가),Losses on disposals of available for sale financial assets financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
331,IS1,20180701,dart_LossesOnDispositionOfReceivablesFinancialExpense,LossesOnDispositionOfReceivablesFinancialExpense,매출채권처분손실(금융원가),Losses on disposition of receivables financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
332,IS1,20180701,dart_FinancialGuaranteeFinancialExpense,FinancialGuaranteeFinancialExpense,보증료(금융원가),Financial guarantee financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
333,IS1,20180701,dart_LossesFromRedemptionOfBondsFinancialExpense,LossesFromRedemptionOfBondsFinancialExpense,사채상환손실(금융원가),Losses from redemption of bonds financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
334,IS1,20180701,dart_LossesFromAdjustmentOfBondsFinancialExpense,LossesFromAdjustmentOfBondsFinancialExpense,사채조정손실(금융원가),Losses from adjustment of bonds financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
335,IS1,20180701,dart_LossesOnForeignExchangeTranslationsFinancialExpense,LossesOnForeignExchangeTranslationsFinancialExpense,외화환산손실(금융원가),Losses on foreign exchange translations financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
336,IS1,20180701,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,LossesOnForeignCurrencyTransactionsFiancialExpense,외환차손(금융원가),Losses on foreign currency transactions fiancial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86",X
337,IS1,20180701,dart_LossesOnTransactionOfForeignExchangeForwardFinancialExpense,LossesOnTransactionOfForeignExchangeForwardFinancialExpense,통화선도거래손실(금융원가),Losses on transaction of foreign exchange forward financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
338,IS1,20180701,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,LossesOnValuationOfForeignExchangeForwardFiancialExpense,통화선도평가손실(금융원가),Losses on valuation of foreign exchange forward fiancial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
339,IS1,20180701,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,파생상품거래손실(금융원가),Losses on transaction of derivative financial instruments financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
340,IS1,20180701,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,파생상품평가손실(금융원가),Losses on valuation of derivative financial instruments financial expense,"K-IFRS 1001 문단 103, K-IFRS 1001 문단 85, K-IFRS 1001 문단 86, K-IFRS 1107 문단 20",X
341,IS1,20180701,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,상각후원가로 측정하는 금융자산의 제거로부터 발생한 이익,Gains arising from derecognition of financial assets measured at amortised cost,K-IFRS 1107 문단 20 (1),X
342,IS1,20180701,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,상각후원가로 측정하는 금융자산의 제거로부터 발생한 손실,Losses arising from derecognition of financial assets measured at amortised cost,K-IFRS 1107 문단 20 (1),(X)
343,IS1,20180701,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,분배할 비현금자산의 장부금액과 미지급배당금의 장부금액의 차이,Difference between carrying amount of non-cash assets distributed and carrying amount of dividends payable,"K-IFRS 2117 문단 15,",(X)
344,IS1,20180701,ifrs_GainsLossesOnNetMonetaryPosition,GainsLossesOnNetMonetaryPosition,순화폐성자산에 대한 이익(손실),Gains (losses) on net monetary position,"K-IFRS 1029 문단 9,",X
345,IS1,20180701,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,공정가치로 측정된 재분류된 금융자산의 전기 장부금액과 공정가치의 차이로부터 발생한 이익(손실),Gains (losses) arising from difference between previous carrying amount and fair value of financial assets reclassified as measured at fair value,K-IFRS 1107 문단 20 (1),X
346,IS1,20180701,ifrs_ProfitLossBeforeTax,ProfitLossBeforeTax,법인세비용차감전순이익(손실),Profit (loss) before tax,"K-IFRS 1001 문단 102, 103",X
347,IS1,20180701,ifrs_IncomeTaxExpenseContinuingOperations,IncomeTaxExpenseContinuingOperations,법인세비용,Income tax expense,K-IFRS 1012 문단 79,(X)
348,IS1,20180701,ifrs_ProfitLossFromContinuingOperations,ProfitLossFromContinuingOperations,계속영업이익(손실),Profit (loss) from continuing operations,K-IFRS 1105 문단 33,X
349,IS1,20180701,ifrs_ProfitLossFromDiscontinuedOperations,ProfitLossFromDiscontinuedOperations,중단영업이익(손실),Profit (loss) from discontinued operations,K-IFRS 1105 문단 33,X
350,IS1,20180701,ifrs_ProfitLoss,ProfitLoss,당기순이익(손실),Profit (loss),K-IFRS 1001 문단 81A,
351,IS1,20180701,ifrs_ProfitLossAttributableToAbstract,ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],"Profit (loss), attributable to [abstract]",K-IFRS 1001 문단 81B,
352,IS1,20180701,ifrs_ProfitLossAttributableToOwnersOfParent,ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),"Profit (loss), attributable to owners of parent",K-IFRS 1001 문단 81B,
353,IS1,20180701,ifrs_ProfitLossAttributableToNoncontrollingInterests,ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),"Profit (loss), attributable to non-controlling interests",K-IFRS 1001 문단 81B,
354,IS1,20180701,ifrs_EarningsPerShareAbstract,EarningsPerShareAbstract,주당이익 [abstract],Earnings per share [abstract],K-IFRS 1033 문단 4,
355,IS1,20180701,ifrs_BasicEarningsLossPerShare,BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,K-IFRS 1033 문단 9,
356,IS1,20180701,ifrs_BasicEarningsLossPerShareFromContinuingOperations,BasicEarningsLossPerShareFromContinuingOperations,계속영업기본주당이익(손실),Basic earnings (loss) per share from continuing operations,K-IFRS 1033 문단 66,X
357,IS1,20180701,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,BasicEarningsLossPerShareFromDiscontinuedOperations,중단영업기본주당이익(손실),Basic earnings (loss) per share from discontinued operations,K-IFRS 1033 문단 68,X
358,IS1,20180701,ifrs_DilutedEarningsLossPerShare,DilutedEarningsLossPerShare,희석주당이익(손실),Diluted earnings (loss) per share,K-IFRS 1033 문단 30,
359,IS1,20180701,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,DilutedEarningsLossPerShareFromContinuingOperations,계속영업희석주당이익(손실),Diluted earnings (loss) per share from continuing operations,K-IFRS 1033 문단 66,X
360,IS1,20180701,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,DilutedEarningsLossPerShareFromDiscontinuedOperations,중단영업희석주당이익(손실),Diluted earnings (loss) per share from discontinued operations,K-IFRS 1033 문단 68,X
